date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:57:02	71826/71826	---MCZ	200	added ('OK')	text/html	etag:W/%2211892-5d5da426c2fb8%22	https://wpocean.com/html/tf/loveme/index.html	C:/My%20Web%20Sites/event%20assma/wpocean.com/html/tf/loveme/index.html	(from )
10:57:03	111/111	---MCZ	200	added ('OK')	text/plain	date:Thu,%2028%20Jul%202022%2007:57:01%20GMT	https://wpocean.com/robots.txt		(from )
10:57:03	2402/2402	---M--	200	added ('OK')	image/png	etag:%22962-5d5da426b35b1%22	https://wpocean.com/html/tf/loveme/assets/images/favicon.png	C:/My%20Web%20Sites/event%20assma/wpocean.com/html/tf/loveme/assets/images/favicon.png	(from https://wpocean.com/html/tf/loveme/index.html)
10:57:04	16450/16450	---MCZ	200	added ('OK')	text/css	etag:W/%224042-5d5da426b687b%22	https://wpocean.com/html/tf/loveme/assets/css/themify-icons.css	C:/My%20Web%20Sites/event%20assma/wpocean.com/html/tf/loveme/assets/css/themify-icons.css	(from https://wpocean.com/html/tf/loveme/index.html)
10:57:04	29062/29062	---MCZ	200	added ('OK')	text/css	etag:W/%227186-5d5da426b6c63%22	https://wpocean.com/html/tf/loveme/assets/css/font-awesome.min.css	C:/My%20Web%20Sites/event%20assma/wpocean.com/html/tf/loveme/assets/css/font-awesome.min.css	(from https://wpocean.com/html/tf/loveme/index.html)
10:57:04	2604/2604	---MCZ	200	added ('OK')	text/css	etag:W/%22a2c-5d5da426b687b%22	https://wpocean.com/html/tf/loveme/assets/css/flaticon.css	C:/My%20Web%20Sites/event%20assma/wpocean.com/html/tf/loveme/assets/css/flaticon.css	(from https://wpocean.com/html/tf/loveme/index.html)
10:57:05	155631/155631	---MCZ	200	added ('OK')	text/css	etag:W/%2225fef-5d5da426b60aa%22	https://wpocean.com/html/tf/loveme/assets/css/bootstrap.min.css	C:/My%20Web%20Sites/event%20assma/wpocean.com/html/tf/loveme/assets/css/bootstrap.min.css	(from https://wpocean.com/html/tf/loveme/index.html)
10:57:05	76783/76783	---MCZ	200	added ('OK')	text/css	etag:W/%2212bef-5d5da426b60aa%22	https://wpocean.com/html/tf/loveme/assets/css/animate.css	C:/My%20Web%20Sites/event%20assma/wpocean.com/html/tf/loveme/assets/css/animate.css	(from https://wpocean.com/html/tf/loveme/index.html)
10:57:06	4614/4614	---MCZ	200	added ('OK')	text/css	etag:W/%221206-5d5da426b687b%22	https://wpocean.com/html/tf/loveme/assets/css/owl.carousel.css	C:/My%20Web%20Sites/event%20assma/wpocean.com/html/tf/loveme/assets/css/owl.carousel.css	(from https://wpocean.com/html/tf/loveme/index.html)
10:57:06	1055/1055	---MCZ	200	added ('OK')	text/css	etag:W/%2241f-5d5da426b687b%22	https://wpocean.com/html/tf/loveme/assets/css/owl.theme.css	C:/My%20Web%20Sites/event%20assma/wpocean.com/html/tf/loveme/assets/css/owl.theme.css	(from https://wpocean.com/html/tf/loveme/index.html)
10:57:06	1729/1729	---MCZ	200	added ('OK')	text/css	etag:W/%226c1-5d5da426b687b%22	https://wpocean.com/html/tf/loveme/assets/css/slick.css	C:/My%20Web%20Sites/event%20assma/wpocean.com/html/tf/loveme/assets/css/slick.css	(from https://wpocean.com/html/tf/loveme/index.html)
10:57:07	3158/3158	---MCZ	200	added ('OK')	text/css	etag:W/%22c56-5d5da426b687b%22	https://wpocean.com/html/tf/loveme/assets/css/slick-theme.css	C:/My%20Web%20Sites/event%20assma/wpocean.com/html/tf/loveme/assets/css/slick-theme.css	(from https://wpocean.com/html/tf/loveme/index.html)
10:57:07	19004/19004	---MCZ	200	added ('OK')	text/css	etag:W/%224a3c-5d5da426b60aa%22	https://wpocean.com/html/tf/loveme/assets/css/swiper.min.css	C:/My%20Web%20Sites/event%20assma/wpocean.com/html/tf/loveme/assets/css/swiper.min.css	(from https://wpocean.com/html/tf/loveme/index.html)
